"account_id","business_date","currency","opening_balance","credit_volume","debit_volume","closing_balance","txn_count","computed_at"
"C899111685","2026-01-06","EUR","0.00","0.00","7515.48","-7515.48","1","2026-09-07 19:39:59.437443 UTC"
"C899869274","2026-01-06","GBP","0.00","0.00","4115.83","-4115.83","1","2026-09-07 19:39:59.437443 UTC"
"C900958598","2026-01-06","GBP","0.00","0.00","6205.12","-6205.12","1","2026-09-07 19:39:59.437443 UTC"
"C901737914","2026-01-06","USD","0.00","0.00","499.86","-499.86","1","2026-09-07 19:39:59.437443 UTC"
"C902026984","2026-01-06","GBP","0.00","0.00","170504.65","-170504.65","1","2026-09-07 19:39:59.437443 UTC"
"C902907387","2026-01-06","EUR","0.00","0.00","15258.14","-15258.14","1","2026-09-07 19:39:59.437443 UTC"
"C90292273","2026-01-06","USD","0.00","0.00","129717.52","-129717.52","1","2026-09-07 19:39:59.437443 UTC"
"C904396018","2026-01-06","GBP","0.00","0.00","5554.61","-5554.61","1","2026-09-07 19:39:59.437443 UTC"
"C906904117","2026-01-06","GBP","0.00","0.00","4702.01","-4702.01","1","2026-09-07 19:39:59.437443 UTC"
"C90777699","2026-01-06","GBP","0.00","57911.56","0.00","57911.56","1","2026-09-07 19:39:59.437443 UTC"
"C909978077","2026-01-06","USD","0.00","217136.62","0.00","217136.62","1","2026-09-07 19:39:59.437443 UTC"
"C917379055","2026-01-06","GBP","0.00","0.00","6382.50","-6382.50","1","2026-09-07 19:39:59.437443 UTC"
"C918357996","2026-01-06","USD","0.00","0.00","4270.36","-4270.36","1","2026-09-07 19:39:59.437443 UTC"
"C919510703","2026-01-06","GBP","0.00","0.00","11251.54","-11251.54","1","2026-09-07 19:39:59.437443 UTC"
"C925800237","2026-01-06","EUR","0.00","0.00","2878.68","-2878.68","1","2026-09-07 19:39:59.437443 UTC"
"C930922744","2026-01-06","EUR","0.00","0.00","6585.38","-6585.38","1","2026-09-07 19:39:59.437443 UTC"
"C932380376","2026-01-06","EUR","0.00","173696.06","0.00","173696.06","1","2026-09-07 19:39:59.437443 UTC"
"C933454228","2026-01-06","GBP","0.00","273499.22","0.00","273499.22","1","2026-09-07 19:39:59.437443 UTC"
"C946775567","2026-01-06","USD","0.00","306426.01","0.00","306426.01","1","2026-09-07 19:39:59.437443 UTC"
"C947844775","2026-01-06","GBP","0.00","0.00","8869.78","-8869.78","1","2026-09-07 19:39:59.437443 UTC"
"C950954487","2026-01-06","EUR","0.00","0.00","329937.90","-329937.90","1","2026-09-07 19:39:59.437443 UTC"
"C955505599","2026-01-06","USD","0.00","0.00","142705.55","-142705.55","1","2026-09-07 19:39:59.437443 UTC"
"C962339310","2026-01-06","USD","0.00","0.00","469688.29","-469688.29","1","2026-09-07 19:39:59.437443 UTC"
"C966416978","2026-01-06","GBP","0.00","0.00","138373.64","-138373.64","1","2026-09-07 19:39:59.437443 UTC"
"C966910438","2026-01-06","GBP","0.00","259049.85","0.00","259049.85","1","2026-09-07 19:39:59.437443 UTC"
"C9714933","2026-01-06","EUR","0.00","0.00","128.03","-128.03","1","2026-09-07 19:39:59.437443 UTC"
"C975069095","2026-01-06","EUR","0.00","0.00","1309.91","-1309.91","1","2026-09-07 19:39:59.437443 UTC"
"C97755704","2026-01-06","EUR","0.00","0.00","227897.04","-227897.04","1","2026-09-07 19:39:59.437443 UTC"
"C978798","2026-01-06","USD","0.00","0.00","193646.29","-193646.29","1","2026-09-07 19:39:59.437443 UTC"
"C979049207","2026-01-06","GBP","0.00","189896.16","0.00","189896.16","1","2026-09-07 19:39:59.437443 UTC"
"C979490841","2026-01-06","GBP","0.00","99504.49","0.00","99504.49","1","2026-09-07 19:39:59.437443 UTC"
"C979634668","2026-01-06","USD","0.00","0.00","15719.20","-15719.20","1","2026-09-07 19:39:59.437443 UTC"
"C982065774","2026-01-06","EUR","0.00","121913.70","0.00","121913.70","1","2026-09-07 19:39:59.437443 UTC"
"C991371197","2026-01-06","USD","0.00","0.00","2018.64","-2018.64","1","2026-09-07 19:39:59.437443 UTC"
"C992521115","2026-01-06","EUR","0.00","0.00","13407.06","-13407.06","1","2026-09-07 19:39:59.437443 UTC"
"C993587250","2026-01-06","EUR","0.00","0.00","10903.02","-10903.02","1","2026-09-07 19:39:59.437443 UTC"
"C997361164","2026-01-06","GBP","0.00","0.00","79602.79","-79602.79","1","2026-09-07 19:39:59.437443 UTC"
"C99759097","2026-01-06","GBP","0.00","0.00","6286.60","-6286.60","1","2026-09-07 19:39:59.437443 UTC"
"C998101363","2026-01-06","USD","0.00","0.00","429539.78","-429539.78","1","2026-09-07 19:39:59.437443 UTC"
"C1936458450","2026-01-16","EUR","0.00","0.00","377048.03","-377048.03","1","2026-09-07 19:39:59.437443 UTC"
"C1937846998","2026-01-16","EUR","0.00","194108.70","0.00","194108.70","1","2026-09-07 19:39:59.437443 UTC"
"C1940923285","2026-01-16","USD","0.00","0.00","3656.98","-3656.98","1","2026-09-07 19:39:59.437443 UTC"
"C1944839039","2026-01-16","GBP","0.00","0.00","11067.11","-11067.11","1","2026-09-07 19:39:59.437443 UTC"
"C1948391662","2026-01-16","EUR","0.00","0.00","16541.23","-16541.23","1","2026-09-07 19:39:59.437443 UTC"
"C1948560607","2026-01-16","EUR","0.00","0.00","10782.93","-10782.93","1","2026-09-07 19:39:59.437443 UTC"
"C1948675163","2026-01-16","EUR","0.00","0.00","229699.79","-229699.79","1","2026-09-07 19:39:59.437443 UTC"
"C1950668301","2026-01-16","EUR","0.00","132047.91","0.00","132047.91","1","2026-09-07 19:39:59.437443 UTC"
"C1951909214","2026-01-16","GBP","0.00","0.00","42519.68","-42519.68","1","2026-09-07 19:39:59.437443 UTC"
"C1957401062","2026-01-16","EUR","0.00","0.00","9466.62","-9466.62","1","2026-09-07 19:39:59.437443 UTC"
"C1959454745","2026-01-16","EUR","0.00","93404.49","0.00","93404.49","1","2026-09-07 19:39:59.437443 UTC"
"C1962589351","2026-01-16","GBP","0.00","37245.10","0.00","37245.10","1","2026-09-07 19:39:59.437443 UTC"
"C1964495948","2026-01-16","GBP","0.00","0.00","20966.48","-20966.48","1","2026-09-07 19:39:59.437443 UTC"
"C1964846464","2026-01-16","EUR","0.00","0.00","3050.52","-3050.52","1","2026-09-07 19:39:59.437443 UTC"
"C1966415445","2026-01-16","USD","0.00","0.00","90632.63","-90632.63","1","2026-09-07 19:39:59.437443 UTC"
"C1977773357","2026-01-16","GBP","0.00","488823.28","0.00","488823.28","1","2026-09-07 19:39:59.437443 UTC"
"C1978449076","2026-01-16","USD","0.00","273206.54","0.00","273206.54","1","2026-09-07 19:39:59.437443 UTC"
"C1981812425","2026-01-16","GBP","0.00","0.00","1879555.48","-1879555.48","1","2026-09-07 19:39:59.437443 UTC"
"C1982131517","2026-01-16","USD","0.00","115400.94","0.00","115400.94","1","2026-09-07 19:39:59.437443 UTC"
"C1982954957","2026-01-16","EUR","0.00","86514.23","0.00","86514.23","1","2026-09-07 19:39:59.437443 UTC"
"C1989854031","2026-01-16","GBP","0.00","0.00","441973.61","-441973.61","1","2026-09-07 19:39:59.437443 UTC"
"C1990696338","2026-01-16","USD","0.00","173968.57","0.00","173968.57","1","2026-09-07 19:39:59.437443 UTC"
"C1992062557","2026-01-16","GBP","0.00","0.00","15786.81","-15786.81","1","2026-09-07 19:39:59.437443 UTC"
"C1996894917","2026-01-16","USD","0.00","415600.55","0.00","415600.55","1","2026-09-07 19:39:59.437443 UTC"
"C2000450390","2026-01-16","EUR","0.00","0.00","3800.93","-3800.93","1","2026-09-07 19:39:59.437443 UTC"
"C2002781795","2026-01-16","GBP","0.00","0.00","14878.06","-14878.06","1","2026-09-07 19:39:59.437443 UTC"
"C2004472392","2026-01-16","EUR","0.00","0.00","6561.90","-6561.90","1","2026-09-07 19:39:59.437443 UTC"
"C2012654216","2026-01-16","GBP","0.00","134385.10","0.00","134385.10","1","2026-09-07 19:39:59.437443 UTC"
"C2013732291","2026-01-16","USD","0.00","0.00","1641.04","-1641.04","1","2026-09-07 19:39:59.437443 UTC"
"C2015427223","2026-01-16","USD","0.00","0.00","21450.10","-21450.10","1","2026-09-07 19:39:59.437443 UTC"
"C2015526739","2026-01-16","GBP","0.00","156158.81","0.00","156158.81","1","2026-09-07 19:39:59.437443 UTC"
"C2019511300","2026-01-16","EUR","0.00","181527.16","0.00","181527.16","1","2026-09-07 19:39:59.437443 UTC"
"C2025187783","2026-01-16","GBP","0.00","41710.34","0.00","41710.34","1","2026-09-07 19:39:59.437443 UTC"
"C2033056323","2026-01-16","GBP","0.00","0.00","97537.05","-97537.05","1","2026-09-07 19:39:59.437443 UTC"
"C2037861405","2026-01-16","GBP","0.00","0.00","15425.47","-15425.47","1","2026-09-07 19:39:59.437443 UTC"
"C2042559318","2026-01-16","GBP","0.00","0.00","312087.48","-312087.48","1","2026-09-07 19:39:59.437443 UTC"
"C2043025750","2026-01-16","EUR","0.00","0.00","290586.24","-290586.24","1","2026-09-07 19:39:59.437443 UTC"
"C2044435493","2026-01-16","EUR","0.00","0.00","245586.79","-245586.79","1","2026-09-07 19:39:59.437443 UTC"
"C2050756038","2026-01-16","EUR","0.00","68456.47","0.00","68456.47","1","2026-09-07 19:39:59.437443 UTC"
"C2056165445","2026-01-16","GBP","0.00","0.00","14495.34","-14495.34","1","2026-09-07 19:39:59.437443 UTC"
"C2061024589","2026-01-16","GBP","0.00","0.00","751977.11","-751977.11","1","2026-09-07 19:39:59.437443 UTC"
"C2061281899","2026-01-16","USD","0.00","0.00","6277.15","-6277.15","1","2026-09-07 19:39:59.437443 UTC"
"C2065575341","2026-01-16","EUR","0.00","0.00","40699.73","-40699.73","1","2026-09-07 19:39:59.437443 UTC"
"C2067899385","2026-01-16","USD","0.00","0.00","9832.55","-9832.55","1","2026-09-07 19:39:59.437443 UTC"
"C2069473915","2026-01-16","USD","0.00","0.00","5440.70","-5440.70","1","2026-09-07 19:39:59.437443 UTC"
"C2070391458","2026-01-16","USD","0.00","323296.60","0.00","323296.60","1","2026-09-07 19:39:59.437443 UTC"
"C2071657644","2026-01-16","USD","0.00","0.00","23723.97","-23723.97","1","2026-09-07 19:39:59.437443 UTC"
"C2073458110","2026-01-16","USD","0.00","0.00","946674.15","-946674.15","1","2026-09-07 19:39:59.437443 UTC"
"C2079599866","2026-01-16","EUR","0.00","46204.07","0.00","46204.07","1","2026-09-07 19:39:59.437443 UTC"
"C2080798139","2026-01-16","EUR","0.00","0.00","3887.52","-3887.52","1","2026-09-07 19:39:59.437443 UTC"
"C2082035640","2026-01-16","USD","0.00","0.00","6515.88","-6515.88","1","2026-09-07 19:39:59.437443 UTC"
"C2084493041","2026-01-16","GBP","0.00","0.00","434937.10","-434937.10","1","2026-09-07 19:39:59.437443 UTC"
"C2084583614","2026-01-16","USD","0.00","150461.06","0.00","150461.06","1","2026-09-07 19:39:59.437443 UTC"
"C2084990964","2026-01-16","GBP","0.00","0.00","723427.73","-723427.73","1","2026-09-07 19:39:59.437443 UTC"
"C2086655188","2026-01-16","EUR","0.00","0.00","20202.06","-20202.06","1","2026-09-07 19:39:59.437443 UTC"
"C2088261132","2026-01-16","USD","0.00","0.00","307567.75","-307567.75","1","2026-09-07 19:39:59.437443 UTC"
"C210394727","2026-01-16","GBP","0.00","0.00","5148.42","-5148.42","1","2026-09-07 19:39:59.437443 UTC"
"C2106963044","2026-01-16","EUR","0.00","0.00","50.78","-50.78","1","2026-09-07 19:39:59.437443 UTC"
"C2107313183","2026-01-16","EUR","0.00","0.00","8396.50","-8396.50","1","2026-09-07 19:39:59.437443 UTC"
"C2108137389","2026-01-16","USD","0.00","69718.68","0.00","69718.68","1","2026-09-07 19:39:59.437443 UTC"
"C2108723190","2026-01-16","EUR","0.00","197872.58","0.00","197872.58","1","2026-09-07 19:39:59.437443 UTC"
"C2110547533","2026-01-16","USD","0.00","0.00","142001.20","-142001.20","1","2026-09-07 19:39:59.437443 UTC"
"C2113677887","2026-01-16","USD","0.00","46247.70","0.00","46247.70","1","2026-09-07 19:39:59.437443 UTC"
"C2115914245","2026-01-16","EUR","0.00","236006.86","0.00","236006.86","1","2026-09-07 19:39:59.437443 UTC"
"C2121036131","2026-01-16","EUR","0.00","0.00","162664.33","-162664.33","1","2026-09-07 19:39:59.437443 UTC"
"C2121187088","2026-01-16","GBP","0.00","0.00","11948.53","-11948.53","1","2026-09-07 19:39:59.437443 UTC"
"C2122950407","2026-01-16","GBP","0.00","93886.99","0.00","93886.99","1","2026-09-07 19:39:59.437443 UTC"
"C2124232754","2026-01-16","EUR","0.00","134055.73","0.00","134055.73","1","2026-09-07 19:39:59.437443 UTC"
"C2125388991","2026-01-16","GBP","0.00","0.00","3126.35","-3126.35","1","2026-09-07 19:39:59.437443 UTC"
"C2125448034","2026-01-16","EUR","0.00","0.00","6155.80","-6155.80","1","2026-09-07 19:39:59.437443 UTC"
"C2126425471","2026-01-16","USD","0.00","0.00","508943.57","-508943.57","1","2026-09-07 19:39:59.437443 UTC"
"C2127211786","2026-01-16","USD","0.00","0.00","1366.00","-1366.00","1","2026-09-07 19:39:59.437443 UTC"
"C2133593962","2026-01-16","USD","0.00","70885.90","0.00","70885.90","1","2026-09-07 19:39:59.437443 UTC"
"C2134524652","2026-01-16","USD","0.00","0.00","521189.28","-521189.28","1","2026-09-07 19:39:59.437443 UTC"
"C2135321404","2026-01-16","USD","0.00","0.00","292591.63","-292591.63","1","2026-09-07 19:39:59.437443 UTC"
"C2136823263","2026-01-16","EUR","0.00","0.00","407323.98","-407323.98","1","2026-09-07 19:39:59.437443 UTC"
"C213984378","2026-01-16","USD","0.00","224761.29","0.00","224761.29","1","2026-09-07 19:39:59.437443 UTC"
"C2142881724","2026-01-16","GBP","0.00","0.00","587049.59","-587049.59","1","2026-09-07 19:39:59.437443 UTC"
"C215743802","2026-01-16","USD","0.00","361927.42","0.00","361927.42","1","2026-09-07 19:39:59.437443 UTC"
"C217700334","2026-01-16","EUR","0.00","201578.29","0.00","201578.29","1","2026-09-07 19:39:59.437443 UTC"
"C218252593","2026-01-16","USD","0.00","121530.49","0.00","121530.49","1","2026-09-07 19:39:59.437443 UTC"
"C220153130","2026-01-16","GBP","0.00","0.00","12077.55","-12077.55","1","2026-09-07 19:39:59.437443 UTC"
"C222310375","2026-01-16","GBP","0.00","0.00","17643.38","-17643.38","1","2026-09-07 19:39:59.437443 UTC"
"C223576680","2026-01-16","GBP","0.00","118362.48","0.00","118362.48","1","2026-09-07 19:39:59.437443 UTC"
"C224442112","2026-01-16","EUR","0.00","0.00","1483910.06","-1483910.06","1","2026-09-07 19:39:59.437443 UTC"
"C22567893","2026-01-16","USD","0.00","0.00","128863.46","-128863.46","1","2026-09-07 19:39:59.437443 UTC"
"C226098505","2026-01-16","USD","0.00","124642.12","0.00","124642.12","1","2026-09-07 19:39:59.437443 UTC"
"C226245741","2026-01-16","USD","0.00","0.00","10151.23","-10151.23","1","2026-09-07 19:39:59.437443 UTC"
"C229209479","2026-01-16","GBP","0.00","0.00","1025.33","-1025.33","1","2026-09-07 19:39:59.437443 UTC"
"C229707862","2026-01-16","GBP","0.00","0.00","3265.13","-3265.13","1","2026-09-07 19:39:59.437443 UTC"
"C230827624","2026-01-16","USD","0.00","0.00","173438.94","-173438.94","1","2026-09-07 19:39:59.437443 UTC"
"C231978671","2026-01-16","EUR","0.00","0.00","566685.65","-566685.65","1","2026-09-07 19:39:59.437443 UTC"
"C233486945","2026-01-16","USD","0.00","0.00","156593.58","-156593.58","1","2026-09-07 19:39:59.437443 UTC"
"C236098567","2026-01-16","USD","0.00","0.00","7053.96","-7053.96","1","2026-09-07 19:39:59.437443 UTC"
"C237368060","2026-01-16","GBP","0.00","0.00","179499.25","-179499.25","1","2026-09-07 19:39:59.437443 UTC"
"C241386206","2026-01-16","USD","0.00","0.00","19423.57","-19423.57","1","2026-09-07 19:39:59.437443 UTC"
"C241424592","2026-01-16","USD","0.00","0.00","8612.55","-8612.55","1","2026-09-07 19:39:59.437443 UTC"
"C242914926","2026-01-16","GBP","0.00","135355.81","0.00","135355.81","1","2026-09-07 19:39:59.437443 UTC"
"C243103256","2026-01-16","GBP","0.00","113645.81","0.00","113645.81","1","2026-09-07 19:39:59.437443 UTC"
"C243994227","2026-01-16","GBP","0.00","31389.83","0.00","31389.83","1","2026-09-07 19:39:59.437443 UTC"
"C244088951","2026-01-16","USD","0.00","0.00","2611.48","-2611.48","1","2026-09-07 19:39:59.437443 UTC"
"C247191256","2026-01-16","USD","0.00","0.00","11361.80","-11361.80","1","2026-09-07 19:39:59.437443 UTC"
"C249214816","2026-01-16","GBP","0.00","0.00","1387.27","-1387.27","1","2026-09-07 19:39:59.437443 UTC"
"C249254009","2026-01-16","USD","0.00","0.00","4200.29","-4200.29","1","2026-09-07 19:39:59.437443 UTC"
"C249626810","2026-01-16","USD","0.00","0.00","25578.22","-25578.22","1","2026-09-07 19:39:59.437443 UTC"
"C250389939","2026-01-16","USD","0.00","0.00","2845.46","-2845.46","1","2026-09-07 19:39:59.437443 UTC"
"C251543248","2026-01-16","USD","0.00","244008.54","0.00","244008.54","1","2026-09-07 19:39:59.437443 UTC"
"C256236350","2026-01-16","EUR","0.00","0.00","10949.03","-10949.03","1","2026-09-07 19:39:59.437443 UTC"
"C25829452","2026-01-16","USD","0.00","409080.76","0.00","409080.76","1","2026-09-07 19:39:59.437443 UTC"
"C264593648","2026-01-16","GBP","0.00","0.00","2840.51","-2840.51","1","2026-09-07 19:39:59.437443 UTC"
"C265716147","2026-01-16","USD","0.00","0.00","12866.93","-12866.93","1","2026-09-07 19:39:59.437443 UTC"
"C266738123","2026-01-16","EUR","0.00","0.00","56488.70","-56488.70","1","2026-09-07 19:39:59.437443 UTC"
"C267687709","2026-01-16","USD","0.00","0.00","10585.19","-10585.19","1","2026-09-07 19:39:59.437443 UTC"
"C268630233","2026-01-16","EUR","0.00","0.00","1407147.40","-1407147.40","1","2026-09-07 19:39:59.437443 UTC"
"C269726570","2026-01-16","USD","0.00","0.00","8729.50","-8729.50","1","2026-09-07 19:39:59.437443 UTC"
"C272215938","2026-01-16","GBP","0.00","102689.45","0.00","102689.45","1","2026-09-07 19:39:59.437443 UTC"
"C272239864","2026-01-16","USD","0.00","16622.53","0.00","16622.53","1","2026-09-07 19:39:59.437443 UTC"
"C27281938","2026-01-16","USD","0.00","0.00","236367.40","-236367.40","1","2026-09-07 19:39:59.437443 UTC"
"C277759894","2026-01-16","GBP","0.00","73316.59","0.00","73316.59","1","2026-09-07 19:39:59.437443 UTC"
"C277875164","2026-01-16","USD","0.00","0.00","2911.43","-2911.43","1","2026-09-07 19:39:59.437443 UTC"
"C279205642","2026-01-16","USD","0.00","0.00","11122.96","-11122.96","1","2026-09-07 19:39:59.437443 UTC"
"C279645538","2026-01-16","GBP","0.00","0.00","350693.72","-350693.72","1","2026-09-07 19:39:59.437443 UTC"
"C280250507","2026-01-16","USD","0.00","0.00","5970.78","-5970.78","1","2026-09-07 19:39:59.437443 UTC"
"C281506991","2026-01-16","GBP","0.00","122809.77","0.00","122809.77","1","2026-09-07 19:39:59.437443 UTC"
"C282697210","2026-01-16","USD","0.00","0.00","130253.02","-130253.02","1","2026-09-07 19:39:59.437443 UTC"
"C283001152","2026-01-16","GBP","0.00","0.00","13899.83","-13899.83","1","2026-09-07 19:39:59.437443 UTC"
"C289520771","2026-01-16","GBP","0.00","0.00","21848.46","-21848.46","1","2026-09-07 19:39:59.437443 UTC"
"C290241732","2026-01-16","USD","0.00","0.00","438803.36","-438803.36","1","2026-09-07 19:39:59.437443 UTC"
"C292968335","2026-01-16","GBP","0.00","0.00","9433.49","-9433.49","1","2026-09-07 19:39:59.437443 UTC"
"C293715624","2026-01-16","GBP","0.00","0.00","23555.96","-23555.96","1","2026-09-07 19:39:59.437443 UTC"
"C294314442","2026-01-16","GBP","0.00","32486.49","0.00","32486.49","1","2026-09-07 19:39:59.437443 UTC"
"C295228709","2026-01-16","GBP","0.00","0.00","14289.44","-14289.44","1","2026-09-07 19:39:59.437443 UTC"
"C300895292","2026-01-16","GBP","0.00","0.00","7495.07","-7495.07","1","2026-09-07 19:39:59.437443 UTC"
"C304392688","2026-01-16","GBP","0.00","0.00","1744.42","-1744.42","1","2026-09-07 19:39:59.437443 UTC"
"C309957953","2026-01-16","EUR","0.00","0.00","1558428.12","-1558428.12","1","2026-09-07 19:39:59.437443 UTC"
"C312379116","2026-01-16","EUR","0.00","0.00","7992.20","-7992.20","1","2026-09-07 19:39:59.437443 UTC"
"C312991519","2026-01-16","EUR","0.00","0.00","17462.38","-17462.38","1","2026-09-07 19:39:59.437443 UTC"
"C338910279","2026-01-16","GBP","0.00","0.00","187430.82","-187430.82","1","2026-09-07 19:39:59.437443 UTC"
"C343445228","2026-01-16","USD","0.00","0.00","14303.03","-14303.03","1","2026-09-07 19:39:59.437443 UTC"
"C345706727","2026-01-16","USD","0.00","286717.19","0.00","286717.19","1","2026-09-07 19:39:59.437443 UTC"
"C350521047","2026-01-16","EUR","0.00","0.00","3120.97","-3120.97","1","2026-09-07 19:39:59.437443 UTC"
"C353053003","2026-01-16","EUR","0.00","0.00","53770.22","-53770.22","1","2026-09-07 19:39:59.437443 UTC"
"C354507553","2026-01-16","GBP","0.00","66046.89","0.00","66046.89","1","2026-09-07 19:39:59.437443 UTC"
"C355030274","2026-01-16","GBP","0.00","279224.61","0.00","279224.61","1","2026-09-07 19:39:59.437443 UTC"
"C357043113","2026-01-16","EUR","0.00","0.00","1049477.48","-1049477.48","1","2026-09-07 19:39:59.437443 UTC"
"C362071298","2026-01-16","GBP","0.00","298225.91","0.00","298225.91","1","2026-09-07 19:39:59.437443 UTC"
"C363465709","2026-01-16","GBP","0.00","0.00","22818.31","-22818.31","1","2026-09-07 19:39:59.437443 UTC"
"C367174105","2026-01-16","EUR","0.00","0.00","6859.32","-6859.32","1","2026-09-07 19:39:59.437443 UTC"
